DE_CONSUMPTION,FR_CONSUMPTION,DE_NET_IMPORT,FR_NET_IMPORT,DE_GAS,FR_GAS,DE_COAL,FR_COAL,DE_HYDRO,FR_HYDRO,DE_NUCLEAR,FR_NUCLEAR,DE_SOLAR,FR_SOLAR,DE_WINDPOW,FR_WINDPOW,DE_LIGNITE,DE_RESIDUAL_LOAD,FR_RESIDUAL_LOAD,DE_RAIN,FR_RAIN,DE_WIND_SQCB,FR_WIND_SQCB,DE_TEMP,FR_TEMP,GAS_RET,COAL_RET,CARBON_RET,DE_WIND_EXCESS,FR_WIND_EXCESS,FR_OVERCON,DE_NUCLEAR_CLUSTER,DE_NUCLEAR_0,DE_NUCLEAR_1,DE_NUCLEAR_2,DE_NUCLEAR_3,DE_NUCLEAR_4,DE_NUCLEAR_5
0.2100987284833114,-0.4274582131657863,-0.07484663085180053,-0.6928595710148415,0.4412382747669207,-0.2137659133791696,0.7406271216270303,0.288781611129084,2.209047089575228,0.2078382309281285,0.7096140997897139,-0.1904634705988722,0.1017661092405789,1.248911177519735,-0.5733701292335194,-0.2694604805417178,0.8703442891567257,0.6266664228163377,-0.4446609427027537,-0.1726796573246865,-0.5563555002917462,1.058872283430375,1.3749024685103244,-1.0690696072258417,-0.0634041413471691,0.2558961578102723,0.060770393114578235,-0.07550831646907581,-0.42454103495507994,-1.0818755706901313,-2.0639083934737967,2,0.0,0.0,1.0,0.0,0.0,0.0
-0.022399345587708,-1.00345246520524,0.5735195387252847,1.1308376214004447,0.1747728112653883,0.4269397331734688,-0.1703917050363311,-0.7621528254370653,0.1879638503891928,-0.8071117162817929,-1.882740238974524,-2.1859607711861857,1.987427952177649,3.23738042714508,-0.0355144167050796,-0.1073497959444127,-0.1943079460466215,-0.3954691202643201,-1.1831938117187766,-1.2402995890904016,-0.7704573225898551,2.2623164775841746,1.9503362554383512,0.4374190737995921,1.8312409116063852,-0.6533414002007587,-0.014131721366490211,-0.5196278735471992,-0.8026412696762422,-0.4913548327179055,0.6091246955618953,1,0.0,1.0,0.0,0.0,0.0,0.0
1.3950350928111728,1.9786653993528185,0.622021238905383,1.6825866471237902,2.3519134762227707,2.122241279820265,1.572266570407559,0.7770529593241452,-0.1085783187004757,0.7791423239044704,-1.8971085607748124,0.735137427940758,-1.1155832703681732,-0.371038674491646,-0.2987545587662653,-0.1412391188730786,0.428272498108994,1.336624620459025,1.9472728440820573,-0.4807003513776253,-0.3133378370515337,1.7482464045795763,1.7840505200078525,0.6848843626041434,0.1148361182746464,0.4352908582737963,0.6592942428414987,0.11327013945092405,-0.28900613652584944,-0.3577267212665828,-1.3849614236245253,1,0.0,1.0,0.0,0.0,0.0,0.0
-0.9833238837730476,-0.8491980420890692,0.2708698412875653,-0.5632299001791123,0.4878182213059783,0.1946589624968633,-1.473816723376251,-0.786025037100165,-0.368417177098884,1.3204834896793642,-0.2055467105736388,-1.5895538879554696,1.7515229138178283,0.5629443640263518,-0.0100900503049942,0.3668850892530882,-2.330557240406623,-1.1918888309771851,-0.9769740254515094,-1.1148378621447017,-0.507570197767219,1.2401222211955802,1.4014466790729407,0.3509378227894972,-0.4175144412603555,0.7775104815223822,-0.3461738018853403,0.9042554468880899,-0.173800782402636,-0.3807804403167182,-0.2508963424063479,3,0.0,0.0,0.0,1.0,0.0,0.0
0.1438073786409816,-0.617037662202979,-0.03691738962487014,-0.990323600383574,0.2386929728918584,-0.2408619327881554,1.003734269156524,-0.2749747004973816,-0.2301794742149784,-0.7959829899476969,-0.0055806041234046,0.1769345725545251,0.6935427203351894,0.7235874438286344,-0.7749409224764074,-0.5644977000470582,0.6910404147728033,0.5716129204157725,-0.5262670965987065,-0.5414654077724332,-0.4245497002743987,0.8562070415391214,0.9209218177921923,0.6143383843048696,0.7294951086825019,0.17033014156594545,1.4169145130929832,2.3063999300748677,-0.026802106458142926,-0.21328172125224537,-3.943383576866654,3,0.0,0.0,0.0,1.0,0.0,0.0
-0.2952958672247945,-0.765120231829888,1.1171388109374805,0.2003054144228506,1.5335953657504289,0.3064217179585053,-1.2403161794474291,-0.7759442572741356,2.3069797550177964,0.5932509087710358,-1.2188423234654149,-1.920695093341935,2.1408598870051563,2.0544910201299693,-0.9779762311484462,-0.24562841150331,-0.4621725182547285,-0.0012790296269248,-0.860628310679065,-0.9625192781087868,-0.1938365039858217,1.0058706815172669,0.9853364999997332,0.1020464656872313,0.4727081748683472,0.7587420204234351,0.7734979888311672,0.9502307358524422,-0.8777018253651564,-0.00010441367899625587,-0.7870501474206716,5,0.0,0.0,0.0,0.0,0.0,1.0
-0.2349648932343093,-0.6770853480417063,-0.1839977013977057,0.9862353887047264,0.8185056603424411,0.0689419568300037,-1.2246590680013043,-0.7680604357209323,0.7407431511271928,0.017134052192775,-0.678965162332777,-1.3478275452481774,1.6004292015094634,1.687112118840143,0.5501486157250282,-0.9031321663691312,-1.8669413565228157,-1.128430601776021,-0.5860513696189525,-1.6583936790976626,-0.5298000356015461,1.3459463137144523,0.7691542929702514,-0.5129908080730619,0.1475070344742249,1.668488258386278,0.42220888127417316,0.5472559159667201,0.3389333213596979,-0.214386797329473,-3.9587774033469114,0,1.0,0.0,0.0,0.0,0.0,0.0
0.3322228602385505,-0.5467972255793925,0.46482467590062254,-0.5695847995077787,0.317466403000027,-0.1962553938725268,0.8322719800128081,0.421618748419525,1.8732289478299584,0.1587253047227198,0.568656268407379,-0.1196103228312771,1.188312570278506,0.8162179989354051,-0.7386344256782955,-0.8050308137783492,0.7431423637776299,0.509093621933599,-0.4152544898767173,-0.7443276127789515,-0.0515349219945412,1.1162722558287725,1.3106397761830897,1.9909775730777564,0.902719255878647,0.13540475537309052,0.9010752051907285,-0.27693706729262385,-0.889263395391115,-1.5586439596712667,-4.627371351416214,2,0.0,0.0,1.0,0.0,0.0,0.0
-0.0230226731351694,-0.6046939552244551,0.5193389458680845,-0.3731088823917972,0.6277069557846582,0.5849961465701421,-1.1252472960635118,-0.7663890655516532,-0.0010410485910354,-1.045716156377977,-0.0087288955643834,-0.137666085368566,0.6977475910838985,0.2246620274937877,-0.018492678005525,-0.7399174264562572,-0.3683385481099586,-0.2047696975060831,-0.4470479462353965,-0.2073901925265823,0.0093557681316998,1.378745848842637,1.0355256341009484,-1.024980229262404,-1.56417445852533,2.395844607350666,2.9012690066956757,3.344845856506623,-0.6774692833136727,-0.7360507613401465,-5.08393566833229,3,0.0,0.0,0.0,1.0,0.0,0.0
0.5646573611019932,0.2737763682136477,0.6366538007078375,-0.3420569857388951,1.570867371352567,1.0339607165676643,0.2358800405193052,-0.7879907366074305,-0.1198980313435747,0.2149247411136311,-0.4679408779853731,-0.1109800699298937,-0.4968516038743222,-0.140213345279639,-0.6262819596980187,1.2129407909808685,0.612994722879738,1.1540902637322303,0.0278622195410571,-0.9723435381732672,-0.8064347403565045,1.083702733387419,1.0834436790083606,-0.3714748090770889,-0.4597682547487067,-1.407656647430041,-0.7294098692083989,-0.7725965038783549,-0.5961554934846324,1.506165964669691,1.9715957926397785,0,1.0,0.0,0.0,0.0,0.0,0.0
-0.1133788078944163,-0.8919656812701007,1.4559140698345308,-0.9643914639062722,1.3350621767651667,0.0714504364246419,-1.1922615167412796,-0.7818413557959318,2.1503903967882607,1.1999749207494264,0.0695084962151663,-0.9573749829404952,-0.1788140434135481,0.2115880452414807,-0.2277823429569817,-0.0138975512840332,-1.6399951067353271,0.2001584405805404,-0.8945471037793482,0.5356812941709854,9.473200582383296,1.2606832861815855,1.31060933361335,-0.253529503606167,-1.0023897825764416,-0.9085456596617499,0.0807652156203348,0.13066821545989848,-0.5912237963385009,-0.5977416566204774,-2.398023220872354,3,0.0,0.0,0.0,1.0,0.0,0.0
-0.0556915489995075,-0.8113372121877396,0.8510823699251139,1.0911416792551087,0.8823131447764193,-0.1456373835035529,-0.0429917643717582,-0.7708460526697308,1.2823742500197166,-0.7427646879663732,-2.509255456776488,-1.838556433476296,1.1721546012176565,1.798686039721001,-0.103994117159581,0.3561809279513641,-0.3544804389133964,-0.1783966379737756,-0.9971694307339956,1.608304009316798,2.0145078023911824,2.091174758370071,2.3807026484461353,1.5951582976746423,0.1584625590552804,-0.38076552209283665,-0.2569772508664075,-0.41574216466933284,-0.6135359410381648,-0.5798867504838658,0.7480570086019289,4,0.0,0.0,0.0,0.0,1.0,0.0
0.5321156316528088,-0.3311014722882093,0.1731225050749824,1.31202947257174,-0.1884300461758766,1.3825994221403377,-0.3543266973005567,-0.7533649923457613,-0.1682640762731794,-1.071333701219687,-1.8797120316183584,-1.7192573551021753,-0.324789209787153,0.5033047513690196,1.4480775680275415,0.0797530783158625,-0.237657903012199,-0.795592630550231,-0.3746594286151424,-0.1949273732644735,-1.3945003568210932,2.2002078051747898,1.5851870491059437,1.241891828820907,-0.2063403432620162,1.0135420613197859,0.06956353466529583,-0.042449586247137204,0.691867983481803,-0.018863953695556084,-1.5960620337001519,1,0.0,1.0,0.0,0.0,0.0,0.0
-0.328285710259094,-1.0622551112985643,1.046122110989568,-1.0022432987844765,0.5440079226904155,-0.7309922068591035,-1.1835660360168865,-0.4553670493967453,0.5236104813368397,1.061971135051358,-0.6462344176503614,-1.2007882739035758,0.5092423184692616,1.884098087605488,0.3592103464540351,-0.3046608691576215,-2.2440276355097453,-0.6761367807669755,-1.130258055143132,0.9744542622381984,-0.0694164004490884,1.4474910426423733,1.129435448005614,-0.634045520351874,-0.1684906377592938,0.05893016263402397,0.1531676789786569,4.890497832181176,-0.3225974377463375,-0.4612352988463753,-1.310967314777496,0,1.0,0.0,0.0,0.0,0.0,0.0
1.0289867658474938,1.629315058059724,0.3912607250071614,1.8231174180606853,2.170760744179383,2.122272358328517,1.83162272625202,0.8579830155082954,1.2230315140422583,1.8859516330911743,0.1257652794266879,-0.2771002188051216,-1.2340925091954982,-0.3604682207557383,-1.210164624017568,0.3268717094958774,0.8922605387714073,2.156285200825046,1.5686974722957188,0.1944580045124495,-0.5167382812746592,0.8432554819796687,0.9662175740538608,-0.6674960807545806,-1.5667733052941706,0.5751278399912805,0.9998992812082933,0.23874173812369617,-0.6701144180300193,0.746858938502605,-0.9489252541972832,3,0.0,0.0,0.0,1.0,0.0,0.0
0.0096632589555917,-0.9141496794269044,0.7179005303121573,-1.5873962390008236,-0.5681079188336342,-0.9974637763999724,0.0511371423536879,-0.7795918387127511,1.8073688015428373,-0.6465725755553169,0.0732937554103731,-0.2537154435318492,0.8597693825888698,1.3508882390877293,-0.5690191698244595,1.0408332305183752,-0.5619105349211108,0.1173592760606793,-1.2291888095997412,-0.5741857344791569,0.397199532521259,2.0046074707862687,2.680368623409313,-1.22414613178664,-0.3613206724294029,1.5375050483670585,0.8776331103414576,1.76863501286123,-0.9247122124320099,-0.3937547497072529,2.937340403115093,3,0.0,0.0,0.0,1.0,0.0,0.0
0.4530755278422514,-0.5784023737607062,1.1827884148523051,-1.1828575019651306,0.9452031149286776,-0.4016221764027662,-0.2980146067451191,-0.7781307037848908,2.7292393387649128,-0.2011961475331208,-0.9184598168753016,-0.0953325350122623,1.6052366394059625,1.405409526778201,-0.8366173691077704,-0.5404801842173635,0.150274538361389,0.5438050087460463,-0.5426278597707878,-0.602651256252303,-0.6564951090354513,1.0565258508274147,1.0078505383807548,0.9881149949448448,0.792063111400411,-0.5468004976782254,0.08387123567430659,-1.4926237147829715,-0.833062652788917,-0.4190433315653263,-2.996583239137773,5,0.0,0.0,0.0,0.0,0.0,1.0
0.0964220805056087,-0.6607026444904905,1.2523719442610617,-1.879430701258804,0.319901035194941,-0.3660772425360874,-1.0899958434375323,-0.7716869936354058,0.3308323448089117,1.3411114239626545,-0.3188904234960444,-0.3115683894316172,-0.1373253303953271,0.8528529662253802,-0.1596622650311248,0.8328309341516714,-0.2945285049767894,0.2617035335984796,-0.8846696530413536,-0.3360103750262515,-0.3010935418170785,1.2174615742361938,1.308537908389455,0.4543705545496156,1.008864893639004,0.8867067809391797,-0.5849976282220084,-0.9962612805083386,-0.33047201100782736,0.4361961381968859,1.4270426022835443,0,1.0,0.0,0.0,0.0,0.0,0.0
